"Name","Role","Tier","Score","Trend","Win %","Role %","Pick %","Ban %","KDA","Patch"
"Camille","TOP","Strong","60.38","-3.25","49.7","94.75","5.07","3.44","1.84","12.9"
"Cassiopeia","MID","Fair","44.23","0.35","50.33","73.14","2.06","1.68","1.99","12.9"
"Cassiopeia","TOP","Bad","28.08","-7.39","48.43","15.53","0.47","1.7","1.76","12.9"
"Cho'Gath","TOP","Good","52","9.25","52.63","66.06","2.42","0.93","2.03","12.9"
"Cho'Gath","MID","Fair","45.53","4.64","52.89","19.87","0.59","0.93","2.27","12.9"
"Corki","MID","Weak","36.72","-2.28","47.16","89.96","1.45","0.36","2.05","12.9"
"Darius","TOP","God ","85.61","-5.85","49.82","93.23","7.79","18.09","1.75","12.9"
"Diana","JUNGLE","God ","75","-11.75","51.74","82.65","8.65","10.88","2.46","12.9"
"Diana","MID","Fair","44.98","-1.05","50.71","15.83","1.72","10.88","2.10","12.9"
"Dr. Mundo","TOP","Fair","46.54","-1.14","50.99","85.17","2.13","1.31","2.05","12.9"
"Draven","ADC","Fair","41.87","-1.32","48.92","94.24","5.83","11.25","2.00","12.9"
"Ekko","JUNGLE","Good","54.65","-3.32","50.82","63.48","4.98","3.79","2.70","12.9"
"Ekko","MID","Fair","46.01","1.2","49.87","34.02","2.52","3.79","2.16","12.9"
"Elise","JUNGLE","Weak","33.9","1.96","49.11","92.08","1.57","0.86","2.51","12.9"
"Evelynn","JUNGLE","Fair","40.83","-0.32","48.26","98.47","3.16","5.63","2.73","12.9"
"Ezreal","ADC","God ","89.22","1.78","50.16","96.07","22.55","5.82","2.37","12.9"
"Fiddlesticks","JUNGLE","Good","47.9","-0.04","51.65","89.05","3.15","2.46","2.64","12.9"
"Fiora","TOP","God ","74.85","-2.69","51.1","97.41","6.14","14.82","1.70","12.9"
"Fizz","MID","Good","54.63","0.01","51.39","95.18","3.74","5.44","2.44","12.9"
"Galio","MID","Fair","47.11","-1.94","50.34","73.8","2.05","0.4","2.55","12.9"
"Galio","SUPPORT","Weak","34.05","-1.87","48.32","23.91","0.63","0.41","2.19","12.9"
"Gangplank","TOP","God ","88.94","1.38","47.44","85.96","9.16","15.52","1.85","12.9"
"Gangplank","MID","Weak","38.56","-0.62","47.55","13.32","1.53","14.98","2.06","12.9"
"Garen","TOP","God ","73.45","-2.81","51.73","85.69","6.21","3.2","1.99","12.9"
"Gnar","TOP","Fair","45.95","-1.3","48.4","96.66","3.38","0.71","1.82","12.9"
"Gragas","MID","Weak","38.96","-5.2","49.69","12.52","0.42","0.28","2.24","12.9"
"Gragas","TOP","Weak","36.77","2.44","48.1","53.37","1.82","0.28","1.95","12.9"
"Gragas","SUPPORT","Bad","29.64","-3.64","46.25","15.79","0.49","0.28","2.18","12.9"
"Gragas","JUNGLE","Bad","28.82","7.78","48.52","19.05","0.57","0.28","2.63","12.9"
"Graves","JUNGLE","God ","90.33","5.16","50.2","77.1","11.88","13.65","2.52","12.9"
"Graves","TOP","Good","47.95","3.06","50.4","17.16","2.65","13.65","1.67","12.9"
"Gwen","TOP","Good","52.5","9.79","48.53","82.72","4.56","2.01","1.65","12.9"
"Gwen","JUNGLE","Bad","33.81","5.62","51.01","13.3","0.72","2.01","2.36","12.9"
"Hecarim","JUNGLE","Good","48.1","14.03","49.03","97.76","4.37","3.46","2.79","12.9"
"Heimerdinger","MID","Fair","42.02","2.97","51.69","39.55","0.89","1.33","1.83","12.9"
"Heimerdinger","ADC","Bad","32.88","5.05","52.11","14.34","0.28","1.33","2.01","12.9"
"Heimerdinger","SUPPORT","Bad","30.41","-1.05","48.02","11.22","0.24","1.46","1.75","12.9"
"Heimerdinger","TOP","Bad","30.14","-1.67","49.27","33.68","0.7","1.33","1.58","12.9"
"Illaoi","TOP","Fair","43.84","-1.73","49.98","92.53","2.83","4.47","1.36","12.9"
"Irelia","TOP","Strong","70.4","-10.21","49.06","56.14","5.94","21.49","1.55","12.9"
"Irelia","MID","Good","52.92","-2.9","49.07","42.09","4.61","21.49","1.74","12.9"
"Ivern","JUNGLE","Bad","32.53","-0.84","47.66","78.15","1.21","0.44","3.10","12.9"
"Ivern","SUPPORT","Bad","22.55","-7.72","42.25","11.22","0.17","0.41","2.54","12.9"
"Janna","SUPPORT","Strong","58.37","0.3","52.99","97.02","4.33","0.97","3.12","12.9"
"Jarvan IV","JUNGLE","Fair","42.78","-8.09","48.89","88.9","2.87","0.44","3.12","12.9"
"Jax","TOP","God ","72.03","-6.25","50.89","84.23","6.26","10.29","1.62","12.9"
"Jax","JUNGLE","Weak","35.95","4.16","51.89","13.66","1.01","9.86","2.11","12.9"
"Jayce","TOP","Fair","43.44","3.65","47.76","82.08","3.42","0.76","1.66","12.9"
"Jayce","MID","Weak","36.24","-1.49","48.62","15.68","0.61","0.74","1.98","12.9"
"Jhin","ADC","God ","83.9","-4.79","51.35","97.27","18.69","4.49","2.83","12.9"
"Jinx","ADC","Good","51.92","-12.1","49.39","98.56","9.68","2.6","2.14","12.9"
"Kai'Sa","ADC","Strong","70.6","1.79","50.47","93.99","15.6","2.82","2.38","12.9"
"Kalista","ADC","Weak","38.32","2.55","50.07","90.82","3.37","1.12","2.29","12.9"
"Karma","SUPPORT","Strong","64.62","-0.09","49.22","81.55","8.87","4.71","2.67","12.9"
"Karma","MID","Fair","45.59","0","50.06","10.58","1.24","4.71","2.81","12.9"
"Karthus","JUNGLE","Fair","45.52","-3.36","49.4","68","3.62","9.97","2.48","12.9"
"Karthus","MID","Fair","43.34","0","51.99","10.91","0.54","9.97","2.15","12.9"
"Karthus","ADC","Weak","38.07","-2.57","53.23","15.68","0.92","9.97","2.17","12.9"
"Kassadin","MID","Good","53.59","0.53","51.8","95.4","3.25","8.73","2.33","12.9"
"Katarina","MID","God ","78.43","4.98","50.46","93.85","10.26","15.41","2.25","12.9"
"Kayle","TOP","Strong","69.22","0.13","53.33","77.44","5.17","3.03","1.80","12.9"
"Kayle","MID","Fair","47.54","-2.48","52.86","19.68","1.29","3.03","2.21","12.9"
"Kayn","JUNGLE","God ","76.23","-11.46","50.58","96.03","9.56","11.92","2.35","12.9"
"Kennen","MID","Fair","44.02","-0.85","52.09","18.18","0.42","0.63","2.37","12.9"
"Kennen","TOP","Fair","40.18","1.42","49.44","77.3","1.87","0.63","1.93","12.9"
"Kha'Zix","JUNGLE","Strong","70.76","-11.07","51.47","98.41","8.01","8.49","2.55","12.9"
"Kindred","JUNGLE","Good","47.68","4.12","50.56","93.1","4.18","3.69","2.25","12.9"
"Kled","MID","Good","52.64","0.43","56.29","10.1","0.18","0.88","2.70","12.9"
"Kled","TOP","Good","49.41","6.2","52.39","86","1.64","0.84","2.38","12.9"
"Kog'Maw","ADC","Fair","41.49","0.53","53.22","87.51","2.39","0.58","2.19","12.9"
"LeBlanc","MID","Good","49.32","-0.69","46.38","92.65","4.51","8.09","2.56","12.9"
"Lee Sin","JUNGLE","God ","72.07","-15.01","46.13","92.9","10.94","9.32","2.54","12.9"
"Leona","SUPPORT","Strong","60.22","1.72","49.16","98.09","7.85","7.94","2.31","12.9"
"Lillia","JUNGLE","Good","52.03","-3.96","50.35","82.5","4.72","2.29","2.70","12.9"
"Lillia","TOP","Fair","41.35","7.39","52.23","13.92","0.84","2.21","2.00","12.9"
"Lissandra","MID","Good","48.46","0.35","50.86","90.83","2.58","0.81","2.29","12.9"
"Lucian","ADC","God ","87.01","-0.08","51.84","88.68","17.48","18.71","2.30","12.9"
"Lulu","SUPPORT","Strong","71.61","-3.38","50.54","95.26","8.69","15.27","3.01","12.9"
"Lux","SUPPORT","Strong","68.94","-6.85","48.84","62.4","9.99","9.09","2.41","12.9"
"Lux","MID","Strong","60.28","-0.78","50.84","34.08","4.92","9.09","2.74","12.9"
"Malphite","TOP","Good","57.47","-1.28","50.93","72.33","3.64","3.59","2.23","12.9"
"Malphite","MID","Fair","39.81","-0.95","49.57","12.45","0.63","3.59","2.30","12.9"
"Malphite","SUPPORT","Bad","28.53","-3.31","45.74","13.57","0.75","3.57","1.95","12.9"
"Malzahar","MID","Good","50.16","-0.68","51.68","91.18","2.91","3.24","2.08","12.9"
"Maokai","SUPPORT","Fair","40.32","6.01","51","76.16","1.05","0.11","2.15","12.9"
"Maokai","TOP","Weak","34.52","9.74","50.87","16.98","0.28","0.11","1.99","12.9"
"Master Yi","JUNGLE","Strong","62.22","-15.14","49.62","90.9","6.47","17.86","1.97","12.9"
"Miss Fortune","ADC","Strong","58.89","-15.38","50.35","93.13","11.32","3.61","2.19","12.9"
"Mordekaiser","TOP","God ","83.44","-5.33","50.35","81.21","7.95","9.23","1.80","12.9"
"Mordekaiser","JUNGLE","Weak","38.12","2.94","51.47","13.23","1.34","9.94","2.33","12.9"
"Morgana","SUPPORT","Strong","61.52","-6.27","48.56","87.39","6.7","23.21","2.38","12.9"
"Nami","SUPPORT","God ","86.73","-0.09","51.6","99.55","13.36","6.93","3.19","12.9"
"Nasus","TOP","Good","50.78","-5.37","49.38","76.12","3.74","3.4","1.75","12.9"
"Nasus","MID","Weak","35.6","0","48.23","12.69","0.37","3.4","2.13","12.9"
"Nautilus","SUPPORT","God ","77.72","-2.88","50.69","97.92","11","16.38","2.35","12.9"
"Neeko","MID","Good","49.89","-2.15","53.11","55.59","1.8","0.59","2.28","12.9"
"Neeko","SUPPORT","Bad","33.66","0.85","48.31","25.46","0.82","0.59","1.96","12.9"
"Neeko","TOP","Bad","25.64","-1.41","47.88","10.67","0.29","0.59","1.76","12.9"
"Nidalee","JUNGLE","Good","50.32","-4.62","48.23","90.15","5.1","4.59","2.83","12.9"
"Nocturne","JUNGLE","Strong","61.47","-5.43","52.8","94.91","5.36","6.01","2.64","12.9"
"Nunu","JUNGLE","Fair","44.9","5.87","50.65","87.11","2.82","1.23","2.80","12.9"
"Olaf","TOP","Strong","62.9","54.24","53.18","46.39","3.96","8.89","1.79","12.9"
"Olaf","JUNGLE","Good","54.61","39.7","51.94","51.48","4.57","8.89","2.37","12.9"
"Orianna","MID","Fair","41.78","-3.9","47.54","91.85","2.22","0.17","2.41","12.9"
"Ornn","TOP","Strong","59.69","-2.96","50.96","92.72","4.07","0.71","2.26","12.9"
"Pantheon","MID","Fair","46.09","1.12","51.67","27.59","1.44","1.1","2.27","12.9"
"Pantheon","TOP","Weak","39.4","1.71","50.76","21.56","1.13","1.14","1.99","12.9"
"Pantheon","SUPPORT","Weak","37.01","1.85","47.7","43.9","2.33","1.1","1.93","12.9"
"Poppy","TOP","Fair","40.98","0.23","50.24","36.92","1.56","2.11","2.00","12.9"
"Poppy","JUNGLE","Weak","36.22","-2.84","48.71","52.54","2.25","2.11","2.55","12.9"
"Pyke","SUPPORT","Strong","71.35","-16.91","48.18","92.21","10.19","21.73","2.11","12.9"
"Qiyana","MID","Good","49.14","-0.21","49.31","67.76","3.88","6.22","1.99","12.9"
"Qiyana","JUNGLE","Bad","31.35","-0.03","48.23","27.57","1.57","6.22","2.37","12.9"
"Quinn","TOP","Fair","44.37","0.97","51.9","79.44","1.7","1.1","1.82","12.9"
"Rakan","SUPPORT","Good","50.05","-1.07","49.61","98.33","4.19","0.29","2.81","12.9"
"Rammus","JUNGLE","Fair","44.59","-2.37","51.22","94.75","2.33","3.87","2.83","12.9"
"Rek'Sai","JUNGLE","Fair","45.15","0.02","51.12","96.42","2.94","3.84","2.51","12.9"
"Rell","SUPPORT","Fair","41.71","0.16","50.04","97.89","1.78","0.3","2.39","12.9"
"Renata Glasc","SUPPORT","Strong","65.3","-5.69","52.64","99","6.7","7.36","2.83","12.9"
"Renekton","TOP","Good","53.41","13.46","49.22","84.14","4.18","2.45","1.85","12.9"
"Renekton","MID","Fair","42.19","6.18","51.47","14.06","0.64","2.45","2.09","12.9"
"Rengar","JUNGLE","Strong","60","-8.89","51.45","74.21","5.28","19.3","2.30","12.9"
"Rengar","TOP","Fair","41.36","2.34","49.84","21.77","1.62","19.3","1.82","12.9"
"Riven","TOP","Strong","68.41","-4.61","50.96","89.76","5.75","4.92","1.86","12.9"
"Rumble","MID","Good","47.62","-0.62","52.9","27.49","0.77","0.49","2.55","12.9"
"Rumble","TOP","Weak","34.76","0.68","47.94","56.31","1.44","0.49","2.03","12.9"
"Rumble","JUNGLE","Bad","20.57","3.54","45.6","10.43","0.25","0.41","2.66","12.9"
"Ryze","MID","Bad","26.98","-2.99","42.48","80.2","1.34","0.13","1.89","12.9"
"Ryze","TOP","Bad","14.47","4.29","43.82","16.52","0.28","0.14","1.59","12.9"
"Samira","ADC","God ","73.6","0.15","51.89","96.81","12.43","24.37","2.25","12.9"
"Sejuani","JUNGLE","Good","47.77","-1.47","52.12","71.27","2.09","0.31","3.21","12.9"
"Sejuani","TOP","Bad","30.54","-3.87","48","21.07","0.55","0.31","2.16","12.9"
"Senna","SUPPORT","God ","89.39","-4","53.05","92.25","13.7","9.54","2.67","12.9"
"Seraphine","SUPPORT","Fair","43.99","2.08","49.03","69.37","3.12","0.74","2.41","12.9"
"Seraphine","ADC","Fair","42.7","8.06","53.93","14.86","0.58","0.77","2.84","12.9"
"Seraphine","MID","Fair","41.17","-1.63","49.72","13.7","0.57","0.77","2.55","12.9"
"Sett","TOP","Strong","70.08","-5.32","50.14","76.86","6.44","5.81","1.69","12.9"
"Sett","SUPPORT","Weak","35.69","6.78","49.17","12.77","0.83","5.81","2.02","12.9"
"Shaco","JUNGLE","Good","57.87","-7.56","49.98","82.2","5.19","16.65","2.72","12.9"
"Shaco","SUPPORT","Weak","36.48","-0.49","48.26","14.88","1.02","18.71","2.33","12.9"
"Shen","TOP","Strong","67.33","2.85","53.06","83.92","3.74","0.82","2.86","12.9"
"Shen","SUPPORT","Weak","36.73","4.02","48.77","11.93","0.47","0.81","2.72","12.9"
"Shyvana","JUNGLE","Good","50.26","-0.38","52.43","88.18","3.2","1.33","2.71","12.9"
"Shyvana","TOP","Weak","34.92","0","50.79","10.07","0.37","1.46","1.99","12.9"
"Singed","MID","Good","48.04","-2.65","53.68","15.26","0.35","0.42","2.63","12.9"
"Singed","TOP","Fair","44.46","2.42","51.55","72.94","1.77","0.48","1.91","12.9"
"Sion","TOP","Good","52.96","-16.92","49.61","80.76","4.46","3.12","1.41","12.9"
"Sivir","ADC","Fair","40.29","-5.2","50.54","95.01","3.54","0.81","2.39","12.9"
"Skarner","TOP","Weak","38.5","6.27","51.92","23.92","0.18","0.14","2.26","12.9"
"Skarner","JUNGLE","Weak","36.74","1.11","51.44","72.65","0.58","0.14","2.76","12.9"
"Sona","SUPPORT","Good","55.7","3.97","53.46","97.26","3.54","0.44","2.86","12.9"
"Soraka","SUPPORT","Strong","63.52","-1.3","52.08","93.97","6.77","5.81","2.72","12.9"
"Swain","ADC","Good","51.43","6.69","56.79","17.12","1.49","6.46","2.93","12.9"
"Swain","MID","Good","51.21","-5.18","52.21","22.86","2.28","6.46","2.45","12.9"
"Swain","SUPPORT","Good","51.12","-0.09","50.76","39.71","4.16","6.46","2.36","12.9"
"Swain","TOP","Fair","46.84","-3.96","51.19","20.23","1.89","6.46","2.14","12.9"
"Sylas","MID","Strong","63.44","1.21","50","82.52","7.63","4.43","2.12","12.9"
"Sylas","TOP","Bad","33.4","0.49","48.93","11.71","1.05","4.42","1.82","12.9"
"Syndra","MID","Fair","42.78","0.88","48.08","85.43","2.68","0.89","2.11","12.9"
"Tahm Kench","ADC","Good","51.4","2.15","57.71","20.88","0.67","1.97","2.98","12.9"
"Tahm Kench","TOP","Fair","47.27","7.1","50.6","48.83","1.93","1.97","2.42","12.9"
"Tahm Kench","SUPPORT","Bad","32.79","1.29","46.63","27.97","1.03","1.97","2.35","12.9"
"Taliyah","MID","Strong","71.94","33.01","53.42","48.41","7.17","12.54","2.21","12.9"
"Taliyah","JUNGLE","Good","54.83","36.02","49.48","37.58","5.34","12.54","2.42","12.9"
"Talon","JUNGLE","Good","50.76","-1.37","50.12","54.72","4.68","5.79","2.46","12.9"
"Talon","MID","Good","50.28","4.43","50.35","43","3.52","5.79","2.11","12.9"
"Taric","SUPPORT","Fair","43.87","4.33","51.45","87.48","1.03","0.13","2.80","12.9"
"Teemo","TOP","Strong","62.4","-0.93","51.08","76.86","4.66","7.88","1.71","12.9"
"Thresh","SUPPORT","Strong","60.31","7.92","48.64","97.9","8.27","2.34","2.61","12.9"
"Tristana","ADC","Good","53.67","-2.45","51.81","85.69","7.97","3.96","2.27","12.9"
"Tristana","MID","Fair","41.31","-2.87","50.63","11.91","0.89","3.96","2.05","12.9"
"Trundle","JUNGLE","Fair","43.19","-2.67","51.41","64.82","2.29","1.99","2.59","12.9"
"Trundle","TOP","Weak","36.71","2.76","51.05","29.85","1.04","2.13","1.61","12.9"
"Tryndamere","TOP","Good","49.97","-2.46","49.25","83.29","3.45","10.1","1.74","12.9"
"Twisted Fate","MID","Fair","41.12","1.45","47","90.59","2.86","0.2","2.08","12.9"
"Twitch","ADC","Good","51.34","1.17","52.62","78.04","6.1","4.79","2.39","12.9"
"Udyr","JUNGLE","Weak","37.42","2.66","50.5","91.62","1.58","0.51","2.54","12.9"
"Urgot","TOP","Good","52.93","2.32","51.79","92.47","3.07","1.77","1.88","12.9"
"Varus","ADC","Bad","29.5","-1.11","46.14","89.53","3.27","0.28","2.20","12.9"
"Vayne","ADC","Good","54.81","-7.77","50.19","81.23","9.1","14.31","2.07","12.9"
"Vayne","TOP","Weak","39.07","-0.63","49.8","16.44","1.76","14.31","1.53","12.9"
"Veigar","MID","Strong","62.18","-4.18","51.13","72.32","6.25","7.64","2.23","12.9"
"Veigar","ADC","Fair","41","0.22","53.24","17.34","1.57","7.64","2.38","12.9"
"Vel'Koz","SUPPORT","Fair","42.11","0.75","50.88","58.21","1.72","0.45","2.15","12.9"
"Vel'Koz","MID","Fair","41.26","-4.81","49.11","36.89","1.14","0.48","2.43","12.9"
"Vex","MID","Strong","59.22","-0.26","50.57","91.82","5.46","9.25","2.33","12.9"
"Vi","JUNGLE","Fair","46.53","-5.23","50.22","92.7","4.18","1.75","2.27","12.9"
"Viego","JUNGLE","God ","91.79","2.09","49.37","93.44","13.57","10.17","2.36","12.9"
"Viktor","MID","Good","54.31","-2.13","49.93","91.21","5","2.67","2.16","12.9"
"Vladimir","MID","Good","55.05","-1.38","50.15","68.81","4.65","7.55","2.28","12.9"
"Vladimir","TOP","Weak","38.02","-0.3","48.49","29.38","1.75","7.55","1.93","12.9"
"Volibear","JUNGLE","Strong","62.68","-5.7","52.46","59.17","5.65","6.09","2.76","12.9"
"Volibear","TOP","Good","50.81","-2.8","49.39","38.54","3.76","6.09","1.66","12.9"
"Warwick","JUNGLE","Good","51.57","-2.07","51.65","74.2","4.45","4.42","2.17","12.9"
"Warwick","TOP","Weak","38.58","3.87","51.21","23.65","1.01","4.42","1.80","12.9"
"Wukong","JUNGLE","Strong","67.41","-0.98","53.07","61.01","6.15","7.75","2.80","12.9"
"Wukong","TOP","Good","56.43","0.23","51.12","33","3.44","7.75","2.06","12.9"
"Xayah","ADC","Weak","38.66","-6.38","48.39","97.65","5.06","1.95","2.20","12.9"
"Xerath","MID","Good","55.61","2.66","51.94","40.96","2.96","4.22","2.98","12.9"
"Xerath","SUPPORT","Good","54","1.69","52.25","53.88","3.99","4.22","2.57","12.9"
"Xin Zhao","JUNGLE","Weak","37.21","3.7","49.63","87.39","2.45","1.04","2.23","12.9"
"Yasuo","MID","God ","87.8","-1.66","50.11","67.72","11.72","25.07","1.73","12.9"
"Yasuo","TOP","Fair","44.99","-4.12","49.18","14.88","2.46","25.07","1.47","12.9"
"Yasuo","ADC","Fair","43","0.67","53.12","16.33","2.67","25.07","2.00","12.9"
"Yone","MID","Strong","66.11","-0.55","49.78","60.89","7.94","15.13","1.81","12.9"
"Yone","TOP","Strong","58.22","-2.22","49.99","35.52","4.34","15.13","1.58","12.9"
"Yorick","TOP","Fair","47.06","-6.62","51.6","94.03","2.6","3.51","1.49","12.9"
"Yuumi","SUPPORT","God ","94.97","1.86","49.81","98.9","12.27","26.51","4.05","12.9"
"Zac","JUNGLE","Good","54.47","-4.02","51.77","81.51","3.44","2.79","3.42","12.9"
"Zed","MID","God ","80.84","-0.19","49.86","71.48","8.42","35.79","2.19","12.9"
"Zed","JUNGLE","Fair","42.29","-3.44","48.08","24.57","2.71","35.79","2.45","12.9"
"Zeri","ADC","Bad","29.14","0.01","45.68","92.08","3.7","3.66","2.07","12.9"
"Ziggs","MID","Fair","40.5","-2.28","49.58","29.65","0.85","0.44","2.30","12.9"
"Ziggs","ADC","Weak","34.08","-4.45","49.99","62.05","1.66","0.43","2.33","12.9"
"Zilean","MID","Good","53.09","4.02","54.04","18.27","0.61","1.59","3.29","12.9"
"Zilean","SUPPORT","Good","49.49","3.8","50.96","77.56","2.69","1.81","3.11","12.9"
"Zoe","MID","Good","55.13","5.52","48.44","90.55","5.81","2.01","2.34","12.9"
